Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
EPIC,https://www.crunchbase.com/organization/epic-8eb2,"Oct 28, 2025","$10,000,000",Not Started,Software,"Dallas, Texas, United States","EPIC streamlines vehicle loan payoff, lien release, and title transfer with integrated data access and digital processing.","19,607",https://www.withepic.com/,—,"FM Capital, Automotive Ventures",FM Capital,,https://www.linkedin.com/company/withepic,11-50,"$10,000,000",2016
OceanPal,https://www.crunchbase.com/organization/oceanpal,"Oct 28, 2025","$153,763,092",Not Started,"Shipping, Transportation, Water Transportation","Athens, Attiki, Greece",OceanPal is a company that offers shipping and transportation services.,"19,820",https://www.oceanpal.com/,$10M to $50M,Sphinx,Sphinx,https://x.com/OceanPal_Inc?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.linkedin.com/company/oceanpal-inc,1-10,"$120,000,000",2021
Aker BP,https://www.crunchbase.com/organization/aker-bp,"Oct 28, 2025","$3,811,843,827",Not Started,"Business Development, Energy, Oil and Gas","Lysaker, Akershus, Norway",Aker BP is an E&P company that focuses on oil exploration and development on the Norwegian Continental Shelf (NCS).,"24,184",http://www.akerbp.com/,$10B+,—,—,https://x.com/akerbpasa,https://www.linkedin.com/company/akerbp/,1001-5000,"$1,000,000,000","Jan 1, 1971"
i6 Group,https://www.crunchbase.com/organization/i6,"Oct 28, 2025","$20,000,000",Not Started,"Aerospace, Mobile Apps, Software, Web Development","Farnborough, Hampshire, United Kingdom",i6 is a provider of a digital fuel management platform to connect stakeholders across all stages of the aircraft refueling process.,"24,547",https://i6.io/,$10M to $50M,"Yttrium, Deloitte, International Airlines Group (IAG), World Kinect Corporation, JetBlue Ventures",Yttrium,,https://www.linkedin.com/company/i6-group,51-100,"$20,000,000",2013
Orlen,https://www.crunchbase.com/organization/orlen,"Oct 28, 2025","$5,747,165,265",Not Started,"Energy, Oil and Gas, Sustainability","Plock, Mazowieckie, Poland",Polski Koncern Naftowy Orlen is a company active in the oil and gas sector.,"25,553",http://www.orlen.pl/en,$10B+,"European Investment Bank, European Union, Bank Gospodarstwa Krajowego","Bank Gospodarstwa Krajowego, European Investment Bank, European Union",https://x.com/pkn_orlen,https://www.linkedin.com/company/pkn-orlen-s.a.,10001+,"PLN3,500,000,000",1999
Standard Economics,https://www.crunchbase.com/organization/standard-economics,"Oct 28, 2025","$9,000,000",Not Started,"FinTech, Information Technology, Payments","San Francisco, California, United States",Standard Economics is a fintech startup that creates a payments and USD-stablecoin platform to assist unbanked and underbanked people.,"25,687",https://www.standardeconomics.com/,—,"Paradigm, LightSpeed",Paradigm,https://x.com/standardecon,https://www.linkedin.com/company/standard-economics/,1-10,"$9,000,000",—
AmphiStar,https://www.crunchbase.com/organization/amphistar,"Oct 28, 2025","€23,000,000",Not Started,"Biotechnology, Life Science, Technical Support","Ghent, Oost-Vlaanderen, Belgium",AmphiStar is a biotechnology firm that makes sophorolipid products from biobased waste- and side streams.,"27,732",https://amphistar.com/,$1M to $10M,"European Innovation Council, European Circular Bioeconomy Fund, Qbic Fund, SPRIN-D, Flanders Future Techfund","European Circular Bioeconomy Fund, European Innovation Council, SPRIN-D",https://x.com/amphistar,https://www.linkedin.com/company/amphi-star/,11-50,"€2,500,000",2021
Aevoloop,https://www.crunchbase.com/organization/aevoloop,"Oct 28, 2025","€8,250,000",Not Started,"Advanced Materials, CleanTech, Manufacturing","Leipzig, Sachsen, Germany","Aevoloop is creating innovative, environmentally friendly performance plastics that are closed-loop recyclable.","28,213",https://www.aevoloop.com/,—,"bmp Ventures, Circulate Capital, European Commission, Positron Ventures, Sächsische Aufbaubank","Circulate Capital, European Commission, Sächsische Aufbaubank",,https://de.linkedin.com/company/aevoloop-gmbh,11-50,"€5,000,000",2024
1Energy,https://www.crunchbase.com/organization/1energy,"Oct 28, 2025","£92,600,000",Not Started,"Energy, Renewable Energy, Sustainability","Leeds, Leeds, United Kingdom",1Energy is driving sustainable energy solutions in the UK through their development of district heat networks.,"28,221",https://1energy.uk/,—,UK Government,UK Government,,https://www.linkedin.com/company/1energy-group/,11-50,"£17,600,000","Aug 23, 2018"
Lula Commerce,https://www.crunchbase.com/organization/lula-commerce,"Oct 28, 2025","$8,000,000",Not Started,"E-Commerce, Information Technology, Internet","Philadelphia, Pennsylvania, United States",Lula commerce is a digital platform that democratizes digital commerce and delivery enablement for convenience stores.,"29,497",https://www.lulacommerce.com/,—,"SEMCAP, UP Partners, Outlander VC, NZVC, Green Circle Capital Partners",SEMCAP,https://x.com/LulaConvenience,https://www.linkedin.com/company/lula-commerce,11-50,"$8,000,000",2020
Global Village Fruit,https://www.crunchbase.com/organization/global-village-fruit,"Oct 28, 2025","$7,786,270",Not Started,"Food and Beverage, Fruit","Boston, Massachusetts, United States","Global VIllage Fruit develops and markets nutritious, delicious products from under-recognized superfruits.","31,482",https://globalvillagefruits.squarespace.com/,$500M to $1B,"MassChallenge, BAMCAP",BAMCAP,https://x.com/BestFruitEver,https://www.linkedin.com/company/global-village-fruit,1-10,"$1,500,000",2011
OnePark,https://www.crunchbase.com/organization/onepark-sas,"Oct 28, 2025","$78,768,025",Not Started,"Leisure, Tourism, Travel, Wireless","Paris, Ile-de-France, France",OnePark is a booking platform of parking spaces .,"35,460",https://www.onepark.fr/,Less than $1M,"Accor, TotalEnergies, WILCO, Groupe ADP, Keolis","Accor, Keolis",https://x.com/OneParkfr,https://www.linkedin.com/company/onepark,51-100,"€40,000,000",2013
Rali,https://www.crunchbase.com/organization/onq-bce0,"Oct 28, 2025","$16,020,757",Not Started,"Corporate Training, E-Learning, Health Care, Human Resources, SaaS, Software, Training","Alpharetta, Georgia, United States","Rali's CxP platform offers the assessments, content, platform and analytics to drive scalable and lasting change in employee's experience.","36,992",https://getrali.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/raliplatform/,11-50,"$2,375,733",2016
SpinDrive,https://www.crunchbase.com/organization/spindrive,"Oct 28, 2025","€8,700,000",Not Started,"CleanTech, Electronics, Energy","Lappeenranta, Southern Finland, Finland",SpinDrive creates customized levitation technology pushing energy efficiency to the maximum level and promoting oil-free solutions.,"41,030",http://www.spindrive.fi/,$1M to $10M,"Innovestor, Butterfly Ventures, Creative Destruction Lab (CDL), Business Finland, Rhapsody Venture Partners","Business Finland, Butterfly Ventures, Creative Destruction Lab (CDL), EIC Accelerator, Innovestor, Rhapsody Venture Partners",,https://www.linkedin.com/company/spindrive/,11-50,—,Dec 2015
Genprex,https://www.crunchbase.com/organization/genprex,"Oct 28, 2025","$95,500,000",Not Started,"Biopharma, Biotechnology, Pharmaceutical","Austin, Texas, United States",Genprex is a clinical-stage biopharmaceutical company developing revolutionary immunogene therapies for cancer.,"42,512",http://www.genprex.com/,$1M to $10M,"Inception Fund, Alliance Global Partners","Alliance Global Partners, Inception Fund",https://x.com/genprex,https://www.linkedin.com/company/genprex-inc-,11-50,"$3,400,000",2009
Autumn Lake Healthcare,https://www.crunchbase.com/organization/autumn-lake-healthcare,"Oct 28, 2025","$338,000,000",Not Started,"Health Care, Health Diagnostics, Hospital, Therapeutics","Howell, New Jersey, United States",Autumn Lake Healthcare is a management company that provides non-healthcare services to licensed healthcare centers.,"44,695",https://autumnlakehealthcare.com/,$50M to $100M,First Citizens Bank,First Citizens Bank,,https://www.linkedin.com/company/autumn-lake-healthcare/,1001-5000,"$338,000,000",—
Indico Data,https://www.crunchbase.com/organization/indico-data-solutions,"Oct 28, 2025","$49,379,000",Not Started,"Analytics, Artificial Intelligence (AI), Machine Learning, Software","Boston, Massachusetts, United States",Indico Data provides machine learning solutions for automating data extraction and analysis from unstructured content.,"50,398",http://indicodata.ai/,$10M to $50M,"General Catalyst, Techstars, Two Sigma Ventures, Guidewire Software, .406 Ventures",".406 Ventures, Aviva Ventures, Jump Capital, Osage Venture Partners, Sandbox Insurtech Ventures",https://x.com/IndicoData,http://www.linkedin.com/company/indico-data-solutions,101-250,—,2014
Pila Pharma,https://www.crunchbase.com/organization/pila-pharma-ab,"Oct 28, 2025","$11,422,255",Not Started,"Biotechnology, Health Care, Pharmaceutical","Malmö, Skane Lan, Sweden","Pila Pharma is a TRPV1-platform focused company developing oral treatments for type-2 diabetes, obesity, and pain.","56,267",http://pilapharma.com/,Less than $1M,"Almi Invest, EISMEA, Dorte Xenia Gram",Almi Invest,https://x.com/PilaPharma,https://www.linkedin.com/company/pila-pharma-ab/,1-10,"SEK30,000,000","Jan 20, 2014"
Co-Diagnostics,https://www.crunchbase.com/organization/co-diagnostics,"Oct 28, 2025","$27,000,000",Not Started,"Biopharma, Biotechnology, Health Care, Life Science","Salt Lake City, Utah, United States",Co-Diagnostics is a molecular diagnostics company that enhances the output of molecular diagnostic tests.,"58,022",http://www.codiagnostics.com/,$1M to $10M,"Bill & Melinda Gates Foundation, National Institutes of Health, Maxim Group","Bill & Melinda Gates Foundation, Maxim Group, National Institutes of Health",https://x.com/co_diagnostics,https://in.linkedin.com/company/codiagnostics-inc,101-250,"$7,000,000",2013
VisCardia,https://www.crunchbase.com/organization/viscardia,"Oct 28, 2025","$22,400,000",Not Started,"Health Care, Medical, Medical Device","Beaverton, Oregon, United States",VisCardia is a privately-held medical device company commercializing a proprietary implantable medical therapy.,"60,777",http://viscardia.com/,$1M to $10M,Kinetic Capital,Kinetic Capital,,https://www.linkedin.com/company/viscardia-inc,11-50,"$9,500,000",2015
Cadiz,https://www.crunchbase.com/organization/cadiz,"Oct 28, 2025","$241,040,875",Not Started,"Natural Resources, Project Management, Renewable Energy, Water","Los Angeles, California, United States",Cadiz is a publicly-held natural resources company engaged in a combination of organic farming and sustainable water supply projects.,"68,516",http://cadizinc.com/,$1M to $10M,"B. Riley Financial, Odey Asset Management, Heerema International Group Services, Keith Brackpool, Lytton Rancheria of California","Heerema International Group Services, Lytton Rancheria of California",https://x.com/Cadiz_Inc,https://www.linkedin.com/company/cadiz-inc-/,11-50,"$51,000,000",1983
Saba Capital Income & Opportunities Fund,https://www.crunchbase.com/organization/saba-capital-income-opportunities-fund,"Oct 28, 2025","$78,700,000",Not Started,"Financial Exchanges, Insurance","New York, New York, United States","Saba Capital Income & Opportunities Fund aims to provide investors with a high level of current income, with a goal of capital appreciation.","73,847",https://www.sabacef.com/,$10M to $50M,—,—,,,—,"$78,700,000","Dec 2, 1987"
Berkhamsted School,https://www.crunchbase.com/organization/berkhamsted-school,"Oct 28, 2025","£18,000,000",Not Started,"Education, Primary Education, Secondary Education","Berkhamsted, Buckinghamshire, United Kingdom",Berkhamsted School is an independent day and boarding school that provides primary and secondary education to students.,"74,331",https://www.berkhamsted.com/,$50M to $100M,NatWest Group,NatWest Group,https://x.com/berkhamstedsch,https://www.linkedin.com/school/berkhamsted-school/,501-1000,"£18,000,000",1541
Endomedix,https://www.crunchbase.com/organization/endomedix,"Oct 28, 2025","$9,078,486",Not Started,"Biotechnology, Health Care, Medical","Montclair, New Jersey, United States",Endomedix is a privately held medical device start-up that specializes in the use of natural biopolymers in aqueous solutions.,"85,194",http://www.endomedix.com/,$1M to $10M,"Small Business Innovation Research, Commission on Science, Innovation and Technology, Texas Medical Center Innovation","Commission on Science, Innovation and Technology, Small Business Innovation Research, Texas Medical Center Innovation",,https://www.linkedin.com/company/endomedix-inc-/,1-10,—,2005
TestBox,https://www.crunchbase.com/organization/testbox,"Oct 28, 2025","$12,700,000",Not Started,"Artificial Intelligence (AI), Software","San Francisco, California, United States","TestBox create AI-powered demo and POC environments with custom data that mirrors your prospect's business, closing deals faster.","89,876",https://www.testbox.com/,$1M to $10M,"Felicis, SignalFire, GTMfund, Firstminute Capital","Felicis, Firstminute Capital, SignalFire",,https://www.linkedin.com/company/testboxlab/,11-50,—,"Oct 12, 2020"
Acadian Asset Management,https://www.crunchbase.com/organization/acadian-asset-management,"Oct 28, 2025","$375,000,000",Not Started,"Asset Management, Finance, Financial Services","Boston, Massachusetts, United States","Acadian Asset Management LLC is an investment adviser headquartered in Boston, Massachusetts.","94,248",https://www.acadian-inc.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/19532,251-500,"$375,000,000",1986
Ringkjobing Landbobank,https://www.crunchbase.com/organization/ringkjobing-landbobank,"Oct 28, 2025","$136,445,830",Not Started,"Banking, Financial Services, Lending","Ringkøbing, Midtjylland, Denmark",Ringkjobing Landbobank provides personal wealth advice for individuals and businesses.,"104,407",http://www.landbobanken.dk/,$500M to $1B,—,—,https://x.com/landbobanken,https://www.linkedin.com/company/ringkj-bing-landbobank-a-s/,501-1000,"SEK500,000,000","Jan 1, 1886"
