Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Plural Energy,https://www.crunchbase.com/organization/plural-energy,"Sep 4, 2025","$9,460,000",Not Started,"Energy, Impact Investing, Renewable Energy","San Francisco, California, United States",Plural Energy helps investors invest directly in renewable energy projects.,"30,834",https://www.pluralenergy.co/,—,"Paradigm, Volt Capital, Compound, Maven 11 Capital, Necessary Ventures","Compound, Necessary Ventures, Paradigm",https://x.com/pluralenergy,https://www.linkedin.com/company/pluralenergy/,1-10,"$7,130,000",2023
maxwell+spark,https://www.crunchbase.com/organization/maxwell-spark,"Sep 4, 2025","€24,000,000",Not Started,"GreenTech, Manufacturing, Renewable Energy","Leiden, Zuid-Holland, The Netherlands","maxwell+spark empowering industrial users to transition to clean, renewable energy through innovation, precision engineering.","30,993",https://maxwellandspark.com/,—,"Alantra, Chevron Technology Ventures, Fairtree Elevant Ventures","Alantra, Fairtree Elevant Ventures",,https://www.linkedin.com/company/maxwell-and-spark/,11-50,"€24,000,000",2017
IS-Wireless,https://www.crunchbase.com/organization/is-wireless,"Sep 4, 2025","$14,748,511",Not Started,"Information Technology, Mobile, Software","Piaseczno, Mazowieckie, Poland","IS-Wireless develops advanced 5G and private network technologies, delivering open, software-based solutions for modern telecom.","31,241",http://www.is-wireless.com/,$1M to $10M,"NATO DIANA, Bitspiration Booster, National Center for Research & Development, Polish Agency for Enterprise Development, Zbigniew Lukasiak",Bitspiration Booster,https://x.com/is_wireless,https://www.linkedin.com/company/is-wireless/about/?viewAsMember=true,51-100,"€400,000",2017
Algbra,https://www.crunchbase.com/organization/algbra,"Sep 4, 2025","£8,750,000",Not Started,"Banking, Financial Services, FinTech, Mobile Payments","Manchester, Manchester, United Kingdom",Algbra is a developer of a financial services application to track carbon footprints and manage money.,"31,389",https://www.algbra.com/,Less than $1M,"SFC Capital, SC Ventures, Beacon Venture Capital, British Business Investments, New World Group","British Business Investments, Paul Ford, Saphira Group, SC Ventures, SFC Capital",https://x.com/AlgbraApp,https://www.linkedin.com/company/algbra/,11-50,—,2020
Boomerang Medical,https://www.crunchbase.com/organization/boomerang-medical,"Sep 4, 2025","$38,000,000",Not Started,"Biotechnology, Medical","Mountain View, California, United States",Boomerang Medical is a bioelectronic medical enterprise.,"31,709",https://www.boomerangmedical.com/,$1M to $10M,"Arboretum Ventures, Hatteras Venture Partners","Arboretum Ventures, Hatteras Venture Partners",,https://www.linkedin.com/company/boomerangmedical,1-10,"$20,000,000",2021
Terra Group,https://www.crunchbase.com/organization/terra-group,"Sep 4, 2025","$98,000,000",Not Started,"Commercial, Property Development, Real Estate, Residential","Miami, Florida, United States","Terra, the award winning, Miami-based real estate development company founded by David Martin & Pedro Martin.","31,767",https://www.terragroup.com/,$10M to $50M,"Northwind Group, TYKO Capital","Northwind Group, TYKO Capital",https://x.com/terragroupmiami?lang=en,https://www.linkedin.com/company/terra-group/,11-50,"$98,000,000","Feb 2, 2001"
CF Industries Holdings,https://www.crunchbase.com/organization/cf-industries-holdings,"Sep 4, 2025","$750,000,000",Not Started,"Agriculture, Chemical, Manufacturing","Deerfield, Illinois, United States","CF Industries, a global leader in nitrogen fertilizer manufacturing and distribution","32,078",http://www.cfindustries.com/,$1B to $10B,—,—,https://x.com/cfindustries,http://www.linkedin.com/company/cf-industries,1001-5000,"$750,000,000",1946
Blixt,https://www.crunchbase.com/organization/blixt-e9a7,"Sep 4, 2025","€7,071,429",Not Started,Semiconductor,"Stockholm, Stockholms Lan, Sweden",Blixtis a company that offers semiconductor-based circuit breakers and household fuses.,"34,814",https://blixt.tech/,$100M to $500M,"Union Square Ventures, NATO DIANA, EIC Accelerator, Energy Revolution Ventures, EISMEA","BayWa r.e. Energy Ventures, EIC Accelerator, Energy Revolution Ventures, NATO DIANA, Union Square Ventures",,https://www.linkedin.com/company/bl-xt/,1-10,—,Feb 2018
Swing Therapeutics,https://www.crunchbase.com/organization/swing-therapeutics,"Sep 4, 2025","$33,972,705",Not Started,"Biotechnology, Therapeutics","San Francisco, California, United States",Swing Therapeutics provides digital therapeutics for people with chronic conditions.,"37,583",https://www.swingtherapeutics.com/,$1M to $10M,"Alumni Ventures, Gaingels, Mana Ventures, Metrodora Ventures, Jazz Venture Partners",Jazz Venture Partners,,https://www.linkedin.com/company/swing-therapeutics/,11-50,"$14,677,712","Jun 1, 2019"
CoolSys,https://www.crunchbase.com/organization/coolsys,"Sep 4, 2025","$39,500,000",Not Started,"Heating, Ventilation, and Air Conditioning (HVAC), Industrial Engineering, Mechanical Engineering, Retail","Anaheim, California, United States",CoolSys is a market refrigeration and HVAC companies.,"37,649",https://coolsys.com/,$1B to $10B,"Audax Private Equity, Mizuho Bank, Wingspire Capital",Wingspire Capital,,https://www.linkedin.com/company/cool-sys,1001-5000,"$39,500,000",2015
Impinj,https://www.crunchbase.com/organization/impinj,"Sep 4, 2025","$307,281,952",Not Started,"Internet of Things, RFID, Software","Seattle, Washington, United States","Impinj is a provider of RAIN RFID solutions that deliver Item Intelligence to retail, healthcare and other industries.","37,750",http://www.impinj.com/,$100M to $500M,"Madrona, ARCH Venture Partners, Polaris Partners, Polaris, Intel Capital","AllianceBernstein, ARCH Venture Partners, GF Private Equity, Intel Capital, Madrona, Mobius Venture Capital, Polaris, Polaris Partners",https://x.com/impinj,https://www.linkedin.com/company/impinj,251-500,"$170,000,000",2000
ACT-ion Battery Technologies,https://www.crunchbase.com/organization/act-ion-battery-technologies,"Sep 4, 2025","$11,500,000",Not Started,—,"Dallas, Texas, United States",ACT-ion Battery Technologies is a manufacturing company that offers cathode active materials for lithium batteries.,"40,518",https://www.act-ion.com/,—,"LG Technology Ventures, KB Investment, Mirae Asset Capital, Ironwood Ventures, Kyobo Life Insurance","BASF Venture Capital, Kyobo Life Insurance",,https://www.linkedin.com/company/act-ion-battery-technologies/,1-10,"$4,000,000",2024
Nordic Semiconductor,https://www.crunchbase.com/organization/nordic-semiconductor-2,"Sep 4, 2025","NOK1,050,000,000",Not Started,Semiconductor,"Oslo, Oslo, Norway",Nordic Semiconductor is a semiconductor company specializing in ultra low power short range wireless communication.,"41,499",http://www.nordicsemi.com/,$1M to $10M,—,—,https://x.com/NordicTweets,https://www.linkedin.com/company/nordic-semiconductor-asa,1001-5000,"NOK1,050,000,000",1983
52 North Health,https://www.crunchbase.com/organization/52-north-health,"Sep 4, 2025","$12,136,368",Not Started,"Artificial Intelligence (AI), Health Care, Medical","Cambridge, Cambridgeshire, United Kingdom","52 North Health is developing a fully-integrated clinical, AI-driven medical device-based system called NeutroCheck for people with cancer.","42,280",https://www.52north.health/,$1M to $10M,"Future Planet Capital, Innovate UK, Cedars Sinai, Cancer Research Horizons, NATO DIANA","Cedars Sinai, Cedars-Sinai Accelerator, Innovate UK, Macmillan Cancer Support, MedTech Innovator, Meridian Health Ventures, National Institute for Health and Care Research, NATO DIANA, SBRI Healthcare, University of Cambridge Enterprise",,https://www.linkedin.com/company/52north/,11-50,"€300,000",2018
Aervivo,https://www.crunchbase.com/organization/aervivo,"Sep 4, 2025","$19,873,078",Not Started,"Internet, ISP, Software, Telecommunications, Wireless","San Diego, California, United States","Empowering owners and managers of communities to deliver their own ISP services, driving new revenue streams with a compelling ROI","42,395",https://www.aervivo.com/,$10M to $50M,"Kickstart, Silicon Valley Bank, Stormbreaker Ventures, McKay Brothers, Massachussetts Broadband Institute","Kickstart, Massachussetts Broadband Institute, McKay Brothers",,https://www.linkedin.com/company/aervivo,11-50,"$2,246,836",May 2020
Plural Energy,https://www.crunchbase.com/organization/plural-energy-7ceb,"Sep 4, 2025","$7,130,000",Not Started,"Internet, Marketplace","San Francisco, California, United States",Plural Energy is an on-chain investment platform for the global shift to clean energy.,"42,758",https://www.pluralfinance.com/,—,"Paradigm, Volt Capital, Maven 11 Capital, Neoclassic Capital",Paradigm,https://x.com/pluralenergy,https://www.linkedin.com/company/pluralenergy,1-10,"$7,130,000",2023
Brixmor Property Group,https://www.crunchbase.com/organization/brixmor-property-group,"Sep 4, 2025","$1,600,000,000",Not Started,"Commercial Real Estate, Real Estate, Real Estate Investment","New York, New York, United States",Brixmor Property Group is a internally-managed real estate investment trust,"43,099",http://brixmor.com/,$1B to $10B,—,—,https://x.com/Brixmor,http://www.linkedin.com/company/brixmor,501-1000,"$400,000,000",2008
Crush Yard,https://www.crunchbase.com/organization/crush-yard,"Sep 4, 2025","$24,916,593",Not Started,"Food and Beverage, Media and Entertainment, Restaurants","Mount Pleasant, South Carolina, United States",Crush Yard is an indoor pickleball and entertainment destination that offers full-service restaurant and nonstop activities for all ages.,"45,336",https://crushyard.com/,—,Mercurius Media Capital,Mercurius Media Capital,,https://www.linkedin.com/company/crush-yard/,11-50,"$2,000,000",2022
Huhtamaki,https://www.crunchbase.com/organization/huhtamaki,"Sep 4, 2025","€3,325,000,000",Not Started,"Consumer Goods, Manufacturing, Packaging Services","Espoo, Southern Finland, Finland","Huhtamäki is a global manufacturer of consumer and specialty packaging. Head office in Espoo, Finland","47,647",http://huhtamaki.com/,$1B to $10B,OP Corporate Bank,OP Corporate Bank,https://x.com/huhtamakigroup,https://www.linkedin.com/company/huhtamaki,10001+,"€300,000,000",1920
Merchants Capital,https://www.crunchbase.com/organization/merchants-capital-india,"Sep 4, 2025","$59,000,000",Not Started,"Customer Service, Finance, Financial Services","Carmel, Indiana, United States",Merchants Capital is a financial services company.,"49,557",https://www.merchantscapital.com/,$50M to $100M,"Fannie Mae, Merchants Bank, TWG Development","Fannie Mae, Merchants Bank, TWG Development",https://x.com/MerchantsCap,https://www.linkedin.com/company/merchantscapital/,101-250,"$9,500,000",1990
BITĖ Group,https://www.crunchbase.com/organization/bit%C4%97-lietuva,"Sep 4, 2025","€1,120,000,000",Not Started,Telecommunications,"Vilnius, Vilniaus Apskritis, Lithuania",BITĖ Group provides telecommunication services.,"53,651",https://www.bitegroup.net/,$500M to $1B,—,—,,https://www.linkedin.com/company/bite-group/about/,501-1000,"€200,000,000",1996
Dole Food Company,https://www.crunchbase.com/organization/dole-food-company,"Sep 4, 2025","$157,903,734",Not Started,Food Processing,"Thousand Oaks, California, United States","Dole provides fruits, vegetables, and food products.","61,372",http://www.dole.com/,$1B to $10B,—,—,https://x.com/DoleNutrition,http://www.linkedin.com/company/7456,10001+,"$157,903,734","Jun 2, 1851"
Noble Environmental,https://www.crunchbase.com/organization/noble-environmental,"Sep 4, 2025","$100,000,000",Not Started,"Natural Resources, Recycling, Renewable Energy, Waste Management","Uniontown, Pennsylvania, United States",Noble Environmental is an environmental service provider offering solid waste management for renewable natural gas.,"62,380",https://nobleenviro.com/,$10M to $50M,Rabil Ventures,—,,https://www.linkedin.com/company/noble-environmental-inc./,251-500,"$100,000,000",2016
ElFys,https://www.crunchbase.com/organization/elfys,"Sep 4, 2025","€6,700,000",Not Started,"Electronics, Medical","Espoo, Southern Finland, Finland",ElFys is an Ultraviolet sensitive photodiodes.,"65,236",https://www.elfys.fi/,$1M to $10M,"Voima Ventures, NATO DIANA, Samsung Venture Investment, Metaplanet","Metaplanet, NATO DIANA, Samsung Venture Investment, Voima Ventures",,https://www.linkedin.com/company/elfys/,11-50,—,2017
Titania AB,https://www.crunchbase.com/organization/titania-ab,"Sep 4, 2025","SEK1,290,000,000",Not Started,"Construction, Project Management, Property Development, Real Estate, Smart Building","Stockholm, Stockholms Lan, Sweden",Titania AB is a real estate company working in both in-house projects and contracts for external customers.,"71,046",https://www.titania.se/,$1M to $10M,Varde Partners,Varde Partners,,https://www.linkedin.com/company/titaniaab/,11-50,"SEK1,040,000,000",2005
Dometic Group,https://www.crunchbase.com/organization/dometic-group,"Sep 4, 2025","€300,000,000",Not Started,"Consumer Goods, Electronics, Manufacturing","Malmö, Skane Lan, Sweden",Dometic’s world is the world of mobile living.,"72,182",http://www.dometicgroup.com/,$1B to $10B,—,—,https://x.com/dometicgroup,https://www.linkedin.com/company/dometic-group,5001-10000,"€300,000,000",2001
MRM Health NV,https://www.crunchbase.com/organization/mrm-health-nv,"Sep 4, 2025","€71,000,000",Not Started,"Biotechnology, Health Care, Pharmaceutical","Ghent, Oost-Vlaanderen, Belgium",MRM Health NV is a biopharmaceutical company focused on the discovery and development of therapeutics based on the human microbiome.,"82,477",https://www.mrmhealth.com/,$1M to $10M,"OMX Ventures, Qbic Fund, VIB, SFPIM, BIOCODEX","Agentschap Innoveren & Ondernemen, BIOCODEX, SFPIM",,https://www.linkedin.com/company/mrmhealth/about/,11-50,"€55,000,000",2020
Zefir,https://www.crunchbase.com/organization/vesta-3946,"Sep 4, 2025","€50,000,000",Not Started,Real Estate,"Paris, Ile-de-France, France","An all-in-one platform that allows people to sell or buy Real Estate in one simple, certain transaction.","83,378",https://www.zefir.fr/,$1M to $10M,"Sequoia Capital, Heartcore Capital, FJ Labs, TX Ventures, Kima Ventures","FinTech Collective, Sequoia Capital, Stride.VC",,https://www.linkedin.com/company/zefir-fr/,51-100,"€15,000,000",Jul 2020
