Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
PostHog,https://www.crunchbase.com/organization/posthog,"Sep 29, 2025","$182,150,000",Not Started,"Analytics, Developer Platform, Developer Tools, Open Source, Software Engineering","San Francisco, California, United States",PostHog is an open source platform that helps build successful products by providing tools to evaluate feature impact and customer value.,"3,593",https://posthog.com/,$1M to $10M,"Stripe, Peak XV Partners, Y Combinator, SV Angel, 1984 Ventures","1984 Ventures, Google Ventures, Peak XV Partners, Stripe, Y Combinator, Y Combinator Continuity Fund",https://x.com/posthog,https://www.linkedin.com/company/posthog,101-250,"$75,000,000","Jan 23, 2020"
Keepit,https://www.crunchbase.com/organization/keepit,"Sep 29, 2025","$213,786,328",Not Started,"Cloud Data Services, Cyber Security, Enterprise Software, Information Technology, SaaS","Copenhagen, Hovedstaden, Denmark",Keepit provides a SaaS data protection platform using a vendor-independent cloud to secure crucial business data.,"4,026",https://www.keepit.com/,$10M to $50M,"One Peak, Keepit, HSBC Innovation Banking, Silicon Valley Bank, Vaekstfonden","Export and Investment Fund, HSBC Innovation Banking, Keepit, One Peak",,https://www.linkedin.com/company/keepit-a-s,501-1000,"$60,000,000","Aug 23, 2007"
Willo,https://www.crunchbase.com/organization/willo-video,"Sep 29, 2025","$9,413,529",Not Started,"SaaS, Skill Assessment, Software","Glasgow, Glasgow City, United Kingdom",Candidate Screening Platform,"5,287",https://www.willo.video/,$1M to $10M,"Scottish Enterprise, Mimecast, 1818 Venture Capital, Unbundled VC, Peter Bauer","1818 Venture Capital, Mimecast, Peter Bauer, Scottish Enterprise",https://x.com/willovideo,https://www.linkedin.com/company/willovideo/,11-50,"$4,000,000","Feb 1, 2018"
ARS Pharmaceuticals,https://www.crunchbase.com/organization/ars-pharmaceuticals,"Sep 29, 2025","$175,000,000",Not Started,"Biopharma, Health Care, Medical, Pharmaceutical","San Diego, California, United States",ARS Pharmaceuticals is a stealth pharmaceutical company that specializes in developing anti allergy drugs.,"5,412",https://ars-pharma.com/,$50M to $100M,"RA Capital Management, SR One, Deerfield, Ontario Municipal Employees Retirement System","Deerfield, SR One",https://x.com/ars_pharma,https://www.linkedin.com/company/arspharmaceuticals/,101-250,"$100,000,000",2015
Lexroom.ai,https://www.crunchbase.com/organization/lexroom,"Sep 29, 2025","€18,700,000",Not Started,"Artificial Intelligence (AI), Information Technology, Legal","Milan, Lombardia, Italy","Lexroom.ai is an AI assistant that facilitates research, analysis, and legal document drafting.","5,649",http://lexroom.ai/,$1M to $10M,"Base10 Partners, Verve Ventures, Vento, Acurio Ventures, Entourage","Base10 Partners, Entourage, FNDX VC, Vento",,https://www.linkedin.com/company/lex-room,11-50,"€16,200,000",2023
nexos.ai,https://www.crunchbase.com/organization/nexos-ai,"Sep 29, 2025","$43,191,937",Not Started,"Artificial Intelligence (AI), Information Technology, SaaS, Software","Vilnius, Vilniaus Apskritis, Lithuania","nexos.ai offers an agentic AI orchestration platform that helps simplify operations, boost productivity, and accelerate business growth.","5,963",https://nexos.ai/,$10M to $50M,"Index Ventures, Creandum, Evantic Capital, FJ Labs, DIG Ventures","Evantic Capital, Index Ventures",,https://www.linkedin.com/company/nexos-ai/,11-50,"€30,000,000",2024
ReCode Therapeutics,https://www.crunchbase.com/organization/recode-therapeutics,"Sep 29, 2025","$386,441,931",Not Started,"Biopharma, Biotechnology, Genetics, Pharmaceutical, Therapeutics","Dallas, Texas, United States",ReCode Therapeutics is a genetic medicines company that specializes in mRNA and gene correction therapeutics.,"6,260",https://recodetx.com/,Less than $1M,"OUP (Osage University Partners), OrbiMed, Vida Ventures, EcoR1 Capital, Sanofi Ventures","Bioluminescence Ventures, Colt Ventures, Cystic Fibrosis Foundation, EcoR1 Capital, Leaps by Bayer, Matrix Capital Management, OrbiMed, Pfizer Venture Investments",https://x.com/recodetx,https://www.linkedin.com/company/recode-therapeutics,11-50,"$29,441,931",2015
First Brands Group,https://www.crunchbase.com/organization/first-brands-group,"Sep 29, 2025","$1,100,000,000",Not Started,"Automotive, Industrial Manufacturing, Manufacturing, Supply Chain Management","Rochester, Michigan, United States","First Brands Group is a global automotive parts company that develops, markets, and sells premium products.","7,932",https://firstbrandsgroup.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/first-brands-llc,10001+,"$1,100,000,000",2018
Alvys,https://www.crunchbase.com/organization/alvys,"Sep 29, 2025","$72,100,000",Not Started,"Business Process Automation (BPA), Fleet Management, Logistics, Software, Supply Chain Management","Solana Beach, California, United States",Alvys provides a cloud-based transportation management system (TMS) designed for trucking and logistics companies.,"9,486",https://alvys.com/,$10M to $50M,"RTP Global, Bonfire Ventures, FJ Labs, Picus Capital, Titanium Ventures","Bonfire Ventures, RTP Global, Titanium Ventures",https://x.com/AlvysTeam,https://www.linkedin.com/company/alvysinc,101-250,"$40,000,000",Jun 2020
OXCCU,https://www.crunchbase.com/organization/oxccu,"Sep 29, 2025","$54,080,945",Not Started,"Biotechnology, Chemical, Chemical Engineering, Renewable Energy","Oxford, Oxfordshire, United Kingdom","OXCCU develops technology to convert carbon dioxide and hydrogen into synthetic fuels, chemicals, and biodegradable plastics.","9,978",https://www.oxccu.com/,$10M to $50M,"Aramco Ventures, Clean Energy Ventures, Trafigura, IP Group, University of Oxford","Clean Energy Ventures, Ricardo",,https://www.linkedin.com/company/oxccu,1-10,"£20,750,000",2021
Salience Labs,https://www.crunchbase.com/organization/salience-labs,"Sep 29, 2025","$41,500,000",Not Started,"Artificial Intelligence (AI), Data Center, IT Infrastructure, Machine Learning, Sensor, Software","Oxford, Oxfordshire, United Kingdom",Salience Labs provides photonic switch technology and optical networking solutions tailored for AI infrastructure.,"10,998",http://saliencelabs.ai/,$1M to $10M,"Oxford Science Enterprises, Cambridge Innovation Capital, Braavos, Sunway iLabs, Applied Ventures","Applied Ventures, Cambridge Innovation Capital, ICM HPQC, Oman Investment Fund, Oxford Science Enterprises",,https://www.linkedin.com/company/salience-labs,51-100,—,2021
Ventive Group,https://www.crunchbase.com/organization/ventive-group,"Sep 29, 2025","€12,400,000",Not Started,"Consulting, Incubators, Venture Capital","Roma, Lazio, Italy",Ventive Group is a venture capitalist that provides personalized advice to support innovative startups and SMEs.,"11,552",https://www.ventivegroup.com/,Less than $1M,"Redstone.VC, Fabio Nalucci, Euregio+, Kon Group, KNTNR",—,,https://www.linkedin.com/company/ventive-group,11-50,"€10,000,000",2019
ACCIONA,https://www.crunchbase.com/organization/acciona,"Sep 29, 2025","$2,119,641,682",Not Started,"Energy, Infrastructure, Renewable Energy, Service Industry, Water, Water Purification","Alcobendas, Madrid, Spain","ACCIONA is the development and management of infrastructure, renewable energy, water, and services.","11,776",https://www.acciona.com/,$10B+,"European Investment Bank, International Finance Corporation, Kohlberg Kravis Roberts & Co., ACCIONA, FMO","ACCIONA, AXA Investment Managers, European Investment Bank, International Finance Corporation, Kohlberg Kravis Roberts & Co.",https://x.com/acciona,http://www.linkedin.com/company/acciona,10001+,"€120,000,000","Mar 13, 1997"
Eaton Corporation,https://www.crunchbase.com/organization/eaton,"Sep 29, 2025","$12,008,340,000",Not Started,"Automotive, Electrical Distribution, Electronics, Hardware, Industrial, Manufacturing, Service Industry, Software","Dublin, Dublin, Ireland","Eaton Corporation is a diversified power management company for electrical, hydraulic, and mechanical applications.","13,204",https://www.eaton.com/,$10B+,"Citibank, U.S. Department of Energy Office of Electricity, U.S. Department of Energy Solar Energy Technologies Office, Shalamuka Capital","Citibank, U.S. Department of Energy Office of Electricity, U.S. Department of Energy Solar Energy Technologies Office",https://x.com/eatoncorp,http://www.linkedin.com/company/eaton-corporation,10001+,"$12,000,000,000",1911
Apian,https://www.crunchbase.com/organization/apian,"Sep 29, 2025","£5,883,079",Not Started,"Application Performance Management, Drone Management, Health Care, Hospital","London, England, United Kingdom",Apian is a provider of an API intended to integrate drones into the healthcare ecosystem.,"14,537",https://www.apian.aero/index.html#,Less than $1M,"Plug and Play, LocalGlobe, Creator Fund, Innovate UK, Blue Wire Capital","Innovate UK, SBRI Healthcare",https://x.com/apianaero,https://www.linkedin.com/company/apian/,11-50,—,2020
Maximor AI,https://www.crunchbase.com/organization/maximor-ai,"Sep 29, 2025","$9,000,000",Not Started,"Accounting, Finance, Software","New York, New York, United States",Maximor is the Audit-Ready Agentic Automation platform for the Office of CFO,"14,653",https://www.maximor.ai/,—,"Foundation Capital, Aravind Srinivas, Boldcap Ventures, Gaia Ventures, Tien Tzuo",Foundation Capital,https://x.com/maximor_ai,https://www.linkedin.com/company/maximor-ai,11-50,"$9,000,000","Jan 1, 2025"
Alex AI,https://www.crunchbase.com/organization/alexai,"Sep 29, 2025","$20,500,000",Not Started,"Artificial Intelligence (AI), B2B, Generative AI, Human Resources, Recruiting","San Francisco, California, United States",Alex AI is an autonomous recruiter that automates candidate screening and interviewing processes.,"14,879",https://www.alex.com/,—,"Peak XV Partners, Y Combinator, 1984 Ventures, Pioneer Fund, HOF Capital","1984 Ventures, Peak XV Partners, Y Combinator",,https://www.linkedin.com/company/hire-alex/,11-50,"$17,000,000",2023
Community Health Network,https://www.crunchbase.com/organization/community-health-network,"Sep 29, 2025","$14,302,345",Not Started,"Communities, Health Care, Hospital","Indianapolis, Indiana, United States",Community Health Network is a non-profit health system with more than 200 sites of care and affiliates throughout Central Indiana.,"14,885",https://www.ecommunity.com/,$100M to $500M,North Central Health Services,North Central Health Services,https://x.com/chnw,https://www.linkedin.com/company/community-health-network,5001-10000,"$1,359,680",1976
MyEdSpace,https://www.crunchbase.com/organization/myedspace,"Sep 29, 2025","$15,000,000",Not Started,"EdTech, Education, E-Learning","London, England, United Kingdom",MyEdSpace is an educational technology company that offers live online lessons for students aged 10-18.,"14,903",https://myedspace.co.uk/,$1M to $10M,"Active Partners, White Star Capital, Educapital, Emerge VC, Coalition Capital",White Star Capital,https://x.com/neildoesmaths?s=21&t=cm0RJdJyp-0US8o_O_92_w,https://www.linkedin.com/company/myedspace,1-10,"$15,000,000","Jul 12, 2022"
Ontario International Airport Authority,https://www.crunchbase.com/organization/ontario-international-airport-authority,"Sep 29, 2025","$32,742,060",Not Started,"Air Transportation, Transportation","Ontario, California, United States",Ontario International Airport Authority is a full-service airport with nonstop service to 25+ major cities in the U.S.,"18,534",https://www.flyontario.com/,$100M to $500M,Federal Aviation Administration,Federal Aviation Administration,https://x.com/flyONT,https://www.linkedin.com/company/flyont/,101-250,"$10,810,000",2012
Serenis Health,https://www.crunchbase.com/organization/serenis-health,"Sep 29, 2025","€18,500,000",Not Started,"Health Care, Mental Health","Milan, Lombardia, Italy",Serenis is a mental health platform that provides psychotherapy with a strong focus on science & impact measurement,"18,795",https://www.serenis.it/,$10M to $50M,"CDP Venture Capital, EXOR N.V., Lumen Ventures, Angelini Ventures, Club degli Investitori","Angelini Ventures, CDP Venture Capital, FG2 Capital",,https://www.linkedin.com/company/serenis-health/,51-100,"€12,000,000",Sep 2021
GoodFit,https://www.crunchbase.com/organization/goodfit-75dc,"Sep 29, 2025","$13,000,000",Not Started,"Information Services, Information Technology, Software","London, England, United Kingdom","Commercial Leaders use GoodFit to configure the data they need, to fuel their GTM strategy of choice.","19,618",https://www.goodfit.io/,$1M to $10M,"Inovia Capital, Salica, Notion Capital, Robin Capital, Common Magic",Notion Capital,,https://www.linkedin.com/company/goodfit-io,11-50,"$13,000,000",2020
Polars,https://www.crunchbase.com/organization/polars,"Sep 29, 2025","€21,600,000",Not Started,"Analytics, Computer, Data Storage, Open Source","Amsterdam, Noord-Holland, The Netherlands",Polars is an open-source library designed for fast and efficient data manipulation.,"20,363",https://www.pola.rs/,$1M to $10M,"Accel, Bain Capital Ventures, Thomas Wolf, Bob van Luijt, Jeroen Tas","Accel, Bain Capital Ventures",https://x.com/DataPolars,https://www.linkedin.com/company/pola-rs,1-10,"€18,000,000",2020
comScore,https://www.crunchbase.com/organization/comscore,"Sep 29, 2025","$673,339,769",Not Started,"Advertising, Analytics, Consumer, SaaS, Social Media Marketing, Test and Measurement","Reston, Virginia, United States","comScore is a cross-platform measurement company that measures audiences, brands, and consumer behavior.","20,368",http://www.comscore.com/,$100M to $500M,"Accel, IVP, Adams Street Partners, SkillSoft, Cerberus Capital Management","Adams Street Partners, CVI Investments, IVP, SkillSoft, Smile Group, SumTotal Systems, Topspin Partners, WPP",https://x.com/comScore,https://www.linkedin.com/company/comscore,1001-5000,"$263,700,000","Aug 1, 1999"
Modal Labs,https://www.crunchbase.com/organization/modal-labs,"Sep 29, 2025","$110,495,842",Not Started,"AI Infrastructure, Cloud Data Services, Information Technology, Software, Web Development","New York, New York, United States",Modal develops machine learning software to help run code in the cloud.,"21,523",https://modal.com/,$1M to $10M,"Gaingels, Creandum, Lux Capital, Redpoint, Quiet Capital","Amplify Partners, Lux Capital, Redpoint",https://x.com/modal_labs,https://www.linkedin.com/company/modal-labs,11-50,"$87,000,000",2021
